Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
56,8.991088985468723,0.0,1.38386807377188E11,958095.503781994
57,9.004935454691049,0.0,1.4287004276722543E11,987936.0402381291
58,9.01835222415691,0.0,1.4735265286687933E11,1017769.6109502558
59,9.031366350867367,0.0,1.5183507217656436E11,1047608.1543480197
60,9.044002092753031,0.0,1.5631759193654593E11,1077457.2219964394
61,9.056279759410595,0.0,1.6079981191526138E11,1107311.3319770026
62,9.068218329809248,0.0,1.6528145222692633E11,1137161.507279643
63,9.07983404046407,0.0,1.6976175003235504E11,1166999.5551805669
64,9.091144103073713,0.0,1.7424082502009467E11,1196826.686874543
65,9.10216499901285,0.0,1.7871904164797034E11,1226647.6726829836
66,9.112911639323414,0.0,1.831966295161506E11,1256464.6229033982
67,9.123396657081694,0.0,1.8767330777093948E11,1286274.5280897096
68,9.133632558339325,0.0,1.9214912944786432E11,1316079.2036900143
69,9.143631494473219,0.0,1.966243810001089E11,1345880.6475915902
70,9.15340411009982,0.0,2.0109903884510455E11,1375677.0418100602
71,9.162959805230075,0.0,2.0557282338299078E11,1405467.6016363832
72,9.17230772393569,0.0,2.1004561995399417E11,1435250.2930956865
73,9.181456402116023,0.0,2.1451729797881357E11,1465025.8841862043
74,9.190413921389,0.0,2.1898776301447723E11,1494795.4155202655
75,9.19918838269376,0.0,2.2345718234539938E11,1524561.6589757379
76,9.207786713114086,0.0,2.27925364629144E11,1554320.8378044947
77,9.21621574306071,0.0,2.32392280383192E11,1584068.634091221
78,9.224481583335944,0.0,2.368577213966809E11,1613801.128353878
79,9.232590682124231,0.0,2.413218548742399E11,1643521.8970171444
80,9.240549464762193,0.0,2.4578504042177594E11,1673237.0277938915
81,9.24836316430475,0.0,2.5024715826784625E11,1702945.546536808
82,9.256036207459509,0.0,2.5470777737384412E11,1732642.9019151358
83,9.26357427360917,0.0,2.5916734557258533E11,1762332.3785313761
84,9.270982469816401,0.0,2.636261486789253E11,1792018.2871383103
85,9.278265524778075,0.0,2.6808440325033295E11,1821702.1434224567
86,9.285427402267993,0.0,2.7254199684052017E11,1851382.277312618
87,9.292471950635786,0.0,2.76998865117961E11,1881056.997061122
88,9.299402810805038,0.0,2.814549282995096E11,1910725.4796166325
89,9.306223506006468,0.0,2.859101414362306E11,1940386.7410240343
90,9.312937703139955,0.0,2.9036466485621814E11,1970043.0881703377
91,9.319548647407261,0.0,2.948184893601504E11,1999695.3028463703
92,9.326059390243508,0.0,2.992715731901118E11,2029342.4976385129
93,9.332472655573211,0.0,3.037237399967861E11,2058982.6615863026
94,9.338791234395112,0.0,3.081749434014068E11,2088615.5128543198
95,9.345017793132746,0.0,3.126251337476562E11,2118240.8540291092
96,9.351155748287987,0.0,3.170748914937819E11,2147864.548411591
97,9.357205047615954,0.0,3.2152234341161646E11,2177468.8050319864
98,9.363164339842978,0.0,3.259646146079188E11,2207023.1821029205
99,9.369041378165294,0.0,3.30405678147518E11,2236572.1648197994
100,9.374842344414471,0.0,3.348485903016825E11,2266141.063121981
101,9.380569624827164,0.0,3.392936733870984E11,2295728.852432907
102,9.38622321913514,0.0,3.437394377498103E11,2325323.226186211
103,9.388461333539437,0.0,3.4551545571366614E11,2354912.359281592
104,8.58926927177869,0.0,5.486236568258187E10,359596.4061130097
105,8.630008457843418,0.0,6.025786801938236E10,389540.03243033786
106,8.667270252296271,0.0,6.5656177973961006E10,419517.32039764104
107,8.701575593145293,0.0,7.105276394022809E10,449491.46953900385
108,8.733352895957509,0.0,7.644662463070862E10,479450.477891492
109,8.76295053108897,0.0,8.183818378506972E10,509394.84744301473
110,8.790657563415209,0.0,8.72294322291529E10,539336.5645340667
111,8.816714838096528,0.0,9.262332116255714E10,569294.1465276597
112,8.841298980035706,0.0,9.80177024808428E10,599257.8405999498
113,8.864557847490094,0.0,1.0341020802258052E11,629215.4390838114
114,8.886624268234435,0.0,1.0880024090998456E11,659150.6655045238
115,8.90762109581846,0.0,1.1418964107788864E11,689077.8595341125
116,8.92765397671577,0.0,1.1958029239294104E11,718997.4038230284
117,8.94680097093481,0.0,1.2497024650395074E11,748908.4158657977
118,8.965126100399246,0.0,1.3035622532235672E11,778800.1347995042
119,8.982702691435643,0.0,1.357401693890017E11,808676.7412935861
120,8.999599214547942,0.0,1.4112531641820755E11,838569.259854082
121,9.0158616527957,0.0,1.4651003933834915E11,868467.73720256
122,9.031535525590632,0.0,1.5189422947542676E11,898361.5643332677
123,9.046661382993891,0.0,1.5727769994359332E11,928239.4171268666
124,9.061274856764584,0.0,1.6265995181884473E11,958095.503781994
125,9.075409684584775,0.0,1.6804108725172424E11,987936.0402381291
126,9.089097152787263,0.0,1.7342151114382394E11,1017769.6109502558
127,9.100179717383634,0.0,1.7790393045350897E11,1047608.1543480197
128,9.110986733026621,0.0,1.8238645021349054E11,1077457.2219964394
129,9.121530645628855,0.0,1.86868670192206E11,1107311.3319770026
130,9.131823310449697,0.0,1.9135031050387094E11,1137161.507279643
131,9.141874700973565,0.0,1.9583060830929965E11,1166999.5551805669
132,9.151696061413455,0.0,2.0030968329703928E11,1196826.686874543
133,9.161298398839687,0.0,2.0478789992491495E11,1226647.6726829836
134,9.170691706132429,0.0,2.092654877930952E11,1256464.6229033982
135,9.179884292016007,0.0,2.137421660478841E11,1286274.5280897096
136,9.188884622496959,0.0,2.1821798772480893E11,1316079.2036900143
137,9.197701098589128,0.0,2.226932392770535E11,1345880.6475915902
138,9.20634101428727,0.0,2.2716789712204916E11,1375677.0418100602
139,9.214810756215396,0.0,2.316416816599354E11,1405467.6016363832
140,9.223116656123,0.0,2.3611447823093878E11,1435250.2930956865
141,9.23126466248291,0.0,2.4058615625575818E11,1465025.8841862043
142,9.239260461343344,0.0,2.4505662129142184E11,1494795.4155202655
143,9.247109886678944,0.0,2.49526040622344E11,1524561.6589757379
144,9.25481784139414,0.0,2.5399422290608862E11,1554320.8378044947
145,9.262389247574204,0.0,2.584611386601366E11,1584068.634091221
146,9.269828477883634,0.0,2.6292657967362552E11,1613801.128353878
147,9.277140297452945,0.0,2.673907131511845E11,1643521.8970171444
148,9.284329535601527,0.0,2.7185389869872055E11,1673237.0277938915
149,9.291400021437356,0.0,2.7631601654479083E11,1702945.546536808
150,9.298354920258193,0.0,2.807766356507887E11,1732642.9019151358
151,9.305198594655694,0.0,2.8523620384952997E11,1762332.3785313761
152,9.311934949280271,0.0,2.8969500695587E11,1792018.2871383103
153,9.318567600085835,0.0,2.941532615272777E11,1821702.1434224567
154,9.325099515867322,0.0,2.9861085511746497E11,1851382.277312618
155,9.33153360417817,0.0,3.030677233949058E11,1881056.997061122
156,9.33787262406249,0.0,3.075237865764544E11,1910725.4796166325
157,9.344119264866809,0.0,3.119789997131754E11,1940386.7410240343
158,9.350276383406506,0.0,3.1643352313316296E11,1970043.0881703377
159,9.356346483529647,0.0,3.208873476370952E11,1999695.3028463703
160,9.362331921677013,0.0,3.2534043146705664E11,2029342.4976385129
161,9.369408088647994,0.0,3.3068478491437946E11,2058982.6615863026
162,9.376369339865455,0.0,3.3602800384649585E11,2088615.5128543198
163,9.38321923385452,0.0,3.413700169059243E11,2118240.8540291092
164,9.389962088783772,0.0,3.46711491333857E11,2147864.548411591
165,9.3965987345722,0.0,3.520504381914722E11,2177468.8050319864
166,9.403128818665005,0.0,3.5738389731150323E11,2207023.1821029205
167,9.408492355950449,0.0,3.618249608511024E11,2236572.1648197994
168,9.413792652701519,0.0,3.662678730052669E11,2266141.063121981
169,9.419031584969956,0.0,3.707129560906828E11,2295728.852432907
170,9.424208860671595,0.0,3.751587204533947E11,2325323.226186211
171,9.42625997644773,0.0,3.7693473841725055E11,2354912.359281592
172,8.707050296478206,0.0,7.195412328946405E10,419517.32039764104
173,8.743481254856237,0.0,7.825042135730106E10,449491.46953900385
174,8.777076634023953,0.0,8.454386560601921E10,479450.477891492
175,8.808246717914827,0.0,9.08347906735751E10,509394.84744301473
176,8.837325992919377,0.0,9.712511073904173E10,539336.5645340667
177,8.864590535169244,0.0,1.0341799161367967E11,569294.1465276597
178,8.89024630917811,0.0,1.0971143661507846E11,599257.8405999498
179,8.914464306964009,0.0,1.1600318851931818E11,629215.4390838114
180,8.934188794887154,0.0,1.2139322140672221E11,659150.6655045238
181,8.953054065271646,0.0,1.267826215746263E11,689077.8595341125
182,8.971137961641096,0.0,1.321732728896787E11,718997.4038230284
183,8.988496653281981,0.0,1.375632270006884E11,748908.4158657977
184,9.005176026587431,0.0,1.4294920581909433E11,778800.1347995042
185,9.021232481031813,0.0,1.4833314988573932E11,808676.7412935861
186,9.036719808846023,0.0,1.537182969149452E11,838569.259854082
187,9.051672650893943,0.0,1.591030198350868E11,868467.73720256
188,9.066126346232299,0.0,1.644872099721644E11,898361.5643332677
189,9.080112622954898,0.0,1.6987068044033096E11,928239.4171268666
190,9.093659474781026,0.0,1.7525293231558237E11,958095.503781994
191,9.106793828967225,0.0,1.8063406774846188E11,987936.0402381291
192,9.11954093245991,0.0,1.8601449164056158E11,1017769.6109502558
193,9.12988207897282,0.0,1.904969109502466E11,1047608.1543480197
194,9.139982928133492,0.0,1.9497943071022818E11,1077457.2219964394
195,9.149853527971853,0.0,1.9946165068894363E11,1107311.3319770026
196,9.159503531609497,0.0,2.0394329100060858E11,1137161.507279643
197,9.168940967631853,0.0,2.084235888060373E11,1166999.5551805669
198,9.178175183000809,0.0,2.1290266379377692E11,1196826.686874543
199,9.187215421067645,0.0,2.173808804216526E11,1226647.6726829836
200,9.196070078165352,0.0,2.2185846828983286E11,1256464.6229033982
201,9.204746057028164,0.0,2.2633514654462173E11,1286274.5280897096
202,9.213250491612524,0.0,2.3081096822154657E11,1316079.2036900143
203,9.221590531744894,0.0,2.3528621977379114E11,1345880.6475915902
204,9.229772350101454,0.0,2.397608776187868E11,1375677.0418100602
205,9.237801321283664,0.0,2.4423466215667303E11,1405467.6016363832
206,9.2456828227593,0.0,2.4870745872767642E11,1435250.2930956865
207,9.253421918978228,0.0,2.5317913675249582E11,1465025.8841862043
208,9.26102347136717,0.0,2.576496017881595E11,1494795.4155202655
209,9.268492524926714,0.0,2.6211902111908163E11,1524561.6589757379
210,9.275833278135405,0.0,2.6658720340282626E11,1554320.8378044947
211,9.28304998291053,0.0,2.7105411915687424E11,1584068.634091221
212,9.29014639996224,0.0,2.7551956017036316E11,1613801.128353878
213,9.297126694345172,0.0,2.799836936479222E11,1643521.8970171444
214,9.303995121388255,0.0,2.844468791954582E11,1673237.0277938915
215,9.310755007221927,0.0,2.889089970415285E11,1702945.546536808
216,9.317409065835307,0.0,2.9336961614752637E11,1732642.9019151358
217,9.323961178070386,0.0,2.9782918434626764E11,1762332.3785313761
218,9.330414807997565,0.0,3.0228798745260767E11,1792018.2871383103
219,9.336773162592822,0.0,3.067462420240154E11,1821702.1434224567
220,9.343038845857361,0.0,3.1120383561420264E11,1851382.277312618
221,9.349214418552014,0.0,3.156607038916435E11,1881056.997061122
222,9.355302313394226,0.0,3.201167670731921E11,1910725.4796166325
223,9.361304909668013,0.0,3.245719802099131E11,1940386.7410240343
224,9.367224760451323,0.0,3.2902650362990063E11,1970043.0881703377
225,9.373064091629805,0.0,3.334803281338329E11,1999695.3028463703
226,9.378824998299983,0.0,3.379334119637943E11,2029342.4976385129
227,9.385639531984603,0.0,3.432777654111171E11,2058982.6615863026
228,9.392347374875463,0.0,3.486209843432335E11,2088615.5128543198
229,9.398951706852893,0.0,3.53962997402662E11,2118240.8540291092
230,9.405456457908883,0.0,3.5930447183059467E11,2147864.548411591
231,9.41186220797371,0.0,3.646434186882099E11,2177468.8050319864
232,9.418168404534098,0.0,3.699768778082409E11,2207023.1821029205
233,9.423350466748735,0.0,3.744179413478401E11,2236572.1648197994
234,9.4284735433023,0.0,3.788608535020046E11,2266141.063121981
235,9.433539349965224,0.0,3.833059365874205E11,2295728.852432907
236,9.438547510420042,0.0,3.877517009501324E11,2325323.226186211
237,9.440532164247712,0.0,3.895277189139882E11,2354912.359281592
238,8.812560120274233,0.0,9.174145567249738E10,479450.477891492
239,8.845330071017399,0.0,9.893173236696776E10,509394.84744301473
240,8.875796720489326,0.0,1.0612123542439809E11,539336.5645340667
241,8.90427488141558,0.0,1.1331319619878612E11,569294.1465276597
242,8.927749660278144,0.0,1.196066412001849E11,599257.8405999498
243,8.950014527954218,0.0,1.2589839310442462E11,629215.4390838114
244,8.968220762327672,0.0,1.3128842599182866E11,659150.6655045238
245,8.985692364103299,0.0,1.3667782615973274E11,689077.8595341125
246,9.002492008890126,0.0,1.4206847747478516E11,718997.4038230284
247,9.018663875023154,0.0,1.4745843158579486E11,748908.4158657977
248,9.03424380842437,0.0,1.528444104042008E11,778800.1347995042
249,9.049278542322078,0.0,1.582283544708458E11,808676.7412935861
250,9.063813353722182,0.0,1.6361350150005167E11,838569.259854082
251,9.077876340743227,0.0,1.6899822442019327E11,868467.73720256
252,9.091496870662665,0.0,1.7438241455727087E11,898361.5643332677
253,9.104701446468573,0.0,1.7976588502543744E11,928239.4171268666
254,9.11751350124899,0.0,1.8514813690068884E11,958095.503781994
255,9.12995585004294,0.0,1.9052927233356836E11,987936.0402381291
256,9.142050059023887,0.0,1.9590969622566806E11,1017769.6109502558
257,9.151874747045092,0.0,2.003921155353531E11,1047608.1543480197
258,9.161482299725344,0.0,2.0487463529533466E11,1077457.2219964394
259,9.170881282011791,0.0,2.093568552740501E11,1107311.3319770026
260,9.180079975987544,0.0,2.1383849558571506E11,1137161.507279643
261,9.189085198021072,0.0,2.1831879339114377E11,1166999.5551805669
262,9.19790509723783,0.0,2.227978683788834E11,1196826.686874543
263,9.20654779598947,0.0,2.2727608500675906E11,1226647.6726829836
264,9.215020672491853,0.0,2.3175367287493933E11,1256464.6229033982
265,9.223329733106544,0.0,2.362303511297282E11,1286274.5280897096
266,9.231481256290406,0.0,2.4070617280665305E11,1316079.2036900143
267,9.239481583408585,0.0,2.451814243588976E11,1345880.6475915902
268,9.247336161929248,0.0,2.4965608220389328E11,1375677.0418100602
269,9.255049711154212,0.0,2.541298667417795E11,1405467.6016363832
270,9.26262698732236,0.0,2.586026633127829E11,1435250.2930956865
271,9.270072477478386,0.0,2.630743413376023E11,1465025.8841862043
272,9.277390502426064,0.0,2.6754480637326596E11,1494795.4155202655
273,9.284585586858828,0.0,2.720142257041881E11,1524561.6589757379
274,9.291661465046394,0.0,2.764824079879327E11,1554320.8378044947
275,9.298621945141003,0.0,2.8094932374198065E11,1584068.634091221
276,9.305470382269775,0.0,2.8541476475546967E11,1613801.128353878
277,9.312210540987515,0.0,2.898788982330287E11,1643521.8970171444
278,9.318846291753108,0.0,2.943420837805647E11,1673237.0277938915
279,9.325380624389236,0.0,2.98804201626635E11,1702945.546536808
280,9.33181595153041,0.0,3.032648207326329E11,1732642.9019151358
281,9.338155828160227,0.0,3.0772438893137415E11,1762332.3785313761
282,9.344403420189668,0.0,3.121831920377142E11,1792018.2871383103
283,9.350561657428164,0.0,3.166414466091219E11,1821702.1434224567
284,9.356632897119367,0.0,3.2109904019930914E11,1851382.277312618
285,9.362619464777577,0.0,3.2555590847675E11,1881056.997061122
286,9.368523571330982,0.0,3.300119716582986E11,1910725.4796166325
287,9.374347384793905,0.0,3.344671847950196E11,1940386.7410240343
288,9.380093250321284,0.0,3.3892170821500714E11,1970043.0881703377
289,9.385763203583023,0.0,3.433755327189394E11,1999695.3028463703
290,9.39135916057565,0.0,3.478286165489008E11,2029342.4976385129
291,9.397981301383444,0.0,3.5317296999622363E11,2058982.6615863026
292,9.404502607759158,0.0,3.5851618892834E11,2088615.5128543198
293,9.41092599857051,0.0,3.638582019877685E11,2118240.8540291092
294,9.417255134154978,0.0,3.691996764157012E11,2147864.548411591
295,9.423490425296594,0.0,3.745386232733164E11,2177468.8050319864
296,9.429631186207716,0.0,3.798720823933474E11,2207023.1821029205
297,9.434679043431682,0.0,3.843131459329466E11,2236572.1648197994
298,9.439670967376166,0.0,3.887560580871111E11,2266141.063121981
299,9.444608561683484,0.0,3.93201141172527E11,2295728.852432907
300,9.449491393815187,0.0,3.976469055352389E11,2325323.226186211
301,9.451426770601453,0.0,3.994229234990947E11,2354912.359281592
302,8.897341979603583,0.0,1.1151866973790901E11,539336.5645340667
303,8.924483980905029,0.0,1.1871063051229704E11,569294.1465276597
304,8.946918516896567,0.0,1.2500407551369583E11,599257.8405999498
305,8.968245245097744,0.0,1.3129582741793555E11,629215.4390838114
306,8.98571789186288,0.0,1.3668586030533958E11,659150.6655045238
307,9.002512743575707,0.0,1.4207526047324365E11,689077.8595341125
308,9.018685905127747,0.0,1.4746591178829605E11,718997.4038230284
309,9.034276356990263,0.0,1.5285586589930576E11,748908.4158657977
310,9.049315567819525,0.0,1.582418447177117E11,778800.1347995042
311,9.063845967738965,0.0,1.636257887843567E11,808676.7412935861
312,9.077909005431193,0.0,1.6901093581356256E11,838569.259854082
313,9.09152985362119,0.0,1.7439565873370416E11,868467.73720256
314,9.104735180225818,0.0,1.7977984887078177E11,898361.5643332677
315,9.117549112579583,0.0,1.8516331933894833E11,928239.4171268666
316,9.129993000257334,0.0,1.9054557121419974E11,958095.503781994
317,9.14208776620937,0.0,1.9592670664707925E11,987936.0402381291
318,9.153853273105348,0.0,2.0130713053917896E11,1017769.6109502558
319,9.163417421281535,0.0,2.0578954984886398E11,1047608.1543480197
320,9.172775682997901,0.0,2.1027206960884555E11,1077457.2219964394
321,9.181935930913955,0.0,2.14754289587561E11,1107311.3319770026
322,9.190905804426404,0.0,2.1923592989922595E11,1137161.507279643
323,9.199691551510638,0.0,2.2371622770465466E11,1166999.5551805669
324,9.208300754697058,0.0,2.281953026923943E11,1196826.686874543
325,9.216741003778251,0.0,2.3267351932026996E11,1226647.6726829836
326,9.225019192332391,0.0,2.3715110718845023E11,1256464.6229033982
327,9.2331409002721,0.0,2.416277854432391E11,1286274.5280897096
328,9.241111997057843,0.0,2.4610360712016394E11,1316079.2036900143
329,9.248938436002666,0.0,2.505788586724085E11,1345880.6475915902
330,9.25662531636376,0.0,2.5505351651740417E11,1375677.0418100602
331,9.264177042627578,0.0,2.595273010552904E11,1405467.6016363832
332,9.271598071532495,0.0,2.640000976262938E11,1435250.2930956865
333,9.278892611168164,0.0,2.684717756511132E11,1465025.8841862043
334,9.28606472052653,0.0,2.7294224068677686E11,1494795.4155202655
335,9.293118671335295,0.0,2.77411660017699E11,1524561.6589757379
336,9.300057972340179,0.0,2.8187984230144354E11,1554320.8378044947
337,9.30688621541201,0.0,2.863467580554915E11,1584068.634091221
338,9.313606557920243,0.0,2.908121990689805E11,1613801.128353878
339,9.320222568212216,0.0,2.9527633254653955E11,1643521.8970171444
340,9.32673792761425,0.0,2.9973951809407556E11,1673237.0277938915
341,9.333155461035174,0.0,3.042016359401459E11,1702945.546536808
342,9.339477433502434,0.0,3.0866225504614374E11,1732642.9019151358
343,9.345707238958735,0.0,3.13121823244885E11,1762332.3785313761
344,9.35184789593184,0.0,3.1758062635122504E11,1792018.2871383103
345,9.357902197106938,0.0,3.2203888092263275E11,1821702.1434224567
346,9.363872377825786,0.0,3.2649647451282E11,1851382.277312618
347,9.36976064717106,0.0,3.3095334279026086E11,1881056.997061122
348,9.375569106165422,0.0,3.3540940597180945E11,1910725.4796166325
349,9.381299817956794,0.0,3.3986461910853046E11,1940386.7410240343
350,9.386955024170208,0.0,3.44319142528518E11,1970043.0881703377
351,9.392536665794735,0.0,3.4877296703245026E11,1999695.3028463703
352,9.398046569598895,0.0,3.532260508624117E11,2029342.4976385129
353,9.404568277414995,0.0,3.585704043097345E11,2058982.6615863026
354,9.410992143253042,0.0,3.639136232418509E11,2088615.5128543198
355,9.417320955450256,0.0,3.6925563630127936E11,2118240.8540291092
356,9.423558238778368,0.0,3.7459711072921204E11,2147864.548411591
357,9.42970432057225,0.0,3.799360575868273E11,2177468.8050319864
358,9.435758450031805,0.0,3.852695167068583E11,2207023.1821029205
359,9.44073599298936,0.0,3.8971058024645746E11,2236572.1648197994
360,9.445659169905808,0.0,3.9415349240062195E11,2266141.063121981
361,9.4505295277984,0.0,3.9859857548603784E11,2295728.852432907
362,9.45534660668942,0.0,4.0304433984874976E11,2325323.226186211
363,9.45725612245467,0.0,4.048203578126056E11,2354912.359281592
364,7.10539491998568,0.0,1.8005224146148067E9,60017.41827899318
365,7.281513251089486,0.0,2.7009531977754464E9,90031.76965515583
366,7.406494887363408,0.0,3.6016278320531077E9,120054.26041116676
367,7.5033527799574244,0.0,4.5014956396853075E9,150049.85612842845
368,7.707411897289385,0.0,7.201387450818993E9,120054.26041116676
369,7.80429469402789,0.0,9.00117244063884E9,150049.85612842845
370,7.883334715544976,0.0,1.0797897262706846E10,179987.4934404076
371,7.950146641002739,0.0,1.2593637568887842E10,209914.30144273318
372,8.008044066112204,0.0,1.4389598619332247E10,239838.09441446437
373,8.059115417865995,0.0,1.6185275209155033E10,269762.05424806324
374,8.104831580291519,0.0,1.7981929952151577E10,299704.2790879159
375,8.059390700196387,0.0,1.619553768726395E10,179987.4934404076
376,8.126218911904509,0.0,1.8889638943668972E10,209914.30144273318
377,8.184141935482934,0.0,2.1584736175218426E10,239838.09441446437
378,8.235242626457405,0.0,2.4279933472534115E10,269762.05424806324
379,8.280963070265676,0.0,2.6975405820518734E10,299704.2790879159
380,8.32231431501104,0.0,2.967011827755042E10,329624.46732415754
381,8.360094024329015,0.0,3.236674519224326E10,359568.09364148567
382,8.39487654204873,0.0,3.506562508933908E10,389545.38160878886
383,8.427071989601316,0.0,3.7763919955698235E10,419519.53075015167
384,8.457026796735496,0.0,4.0460561808843056E10,449478.5391026398
385,8.295326845966839,0.0,2.7882504348892635E10,239838.09441446437
386,8.348005358867637,0.0,3.147823331106559E10,269762.05424806324
387,8.394973054150405,0.0,3.507341850402918E10,299704.2790879159
388,8.437334727895907,0.0,3.866694121136659E10,329624.46732415754
389,8.475959931305475,0.0,4.226346152276427E10,359568.09364148567
390,8.511450335765321,0.0,4.586226592892953E10,389545.38160878886
391,8.54424803189686,0.0,4.94599007740944E10,419519.53075015167
392,8.574723694111908,0.0,5.3055319814474396E10,449478.5391026398
393,8.603186779478243,0.0,5.6648974678367714E10,479422.90865416254
394,8.629899067103263,0.0,6.0242692072457184E10,509364.62574521446
395,8.655077604751062,0.0,6.383853860752618E10,539322.2077388075
396,8.678878887847048,0.0,6.743482675215083E10,569285.9018110976
397,8.7014337589197,0.0,7.102956290979688E10,599243.5002949592
398,8.485202549780274,0.0,4.31725492010442E10,299704.2790879159
399,8.528193397696203,0.0,4.766488930089417E10,329624.46732415754
400,8.56734072537052,0.0,5.216100612600003E10,359568.09364148567
401,8.603268187324868,0.0,5.6659594450446075E10,389545.38160878886
402,8.63643808625409,0.0,6.1156609094732796E10,419519.53075015167
403,8.667236495168098,0.0,6.565107479989041E10,449478.5391026398
404,8.69598202217228,0.0,7.014349467115979E10,479422.90865416254
405,8.72294218767171,0.0,7.463586918023076E10,509364.62574521446
406,8.74833968079016,0.0,7.913071977661188E10,539322.2077388075
407,8.772335917932875,0.0,8.362601073989171E10,569285.9018110976
408,8.795066432685465,0.0,8.81194788174638E10,599243.5002949592
409,8.816655923914624,0.0,9.261075719187112E10,629178.7267156716
410,8.837219537823994,0.0,9.710130613705435E10,659105.9207452603
411,8.856857251728764,0.0,1.015927713153088E11,689025.4650341762
412,8.875643416692148,0.0,1.0608378172417276E11,718936.4770769455
413,8.893637128859282,0.0,1.1057137885665369E11,748828.196010652
414,8.910908249047791,0.0,1.1505721690433197E11,778704.8025047339
415,8.927522701584083,0.0,1.1954415202179677E11,808597.3210652298
416,8.943524598896479,0.0,1.2403100159439394E11,838495.7984137078
417,8.958956644859542,0.0,1.2851751334009377E11,868389.6255444156
418,8.973856590267559,0.0,1.3300325689912848E11,898267.4783380145
419,8.988257984413304,0.0,1.3748764907447995E11,928123.5649931418
420,9.002193570954061,0.0,1.419708844645174E11,957964.1014492769
421,9.015694006972106,0.0,1.4645349456417126E11,987797.6721614036
422,9.028786842117087,0.0,1.509359138738563E11,1017636.2155591676
423,9.041496767049152,0.0,1.554184336338379E11,1047485.2832075871
424,9.05384446466598,0.0,1.5990065361255334E11,1077339.3931881501
425,9.065849249018159,0.0,1.643822939242183E11,1107189.5684907907
426,9.077527650015822,0.0,1.68862591729647E11,1137027.6163917144
427,9.088897154874209,0.0,1.7334166671738663E11,1166854.7480856907
428,9.099974495500295,0.0,1.7781988334526227E11,1196675.7338941311
429,9.11077480678396,0.0,1.8229747121344257E11,1226492.6841145458
430,9.121310918220681,0.0,1.8677414946823145E11,1256302.5893008572
431,9.131595517713816,0.0,1.9124997114515628E11,1286107.264901162
432,9.141640924145769,0.0,1.9572522269740085E11,1315908.7088027378
433,9.151457931375997,0.0,2.001998805423965E11,1345705.1030212077
434,9.161056073243627,0.0,2.0467366508028278E11,1375495.6628475308
435,9.170444617870759,0.0,2.0914646165128613E11,1405278.354306834
436,9.179632214741183,0.0,2.1361813967610553E11,1435053.9453973519
437,9.188627050097704,0.0,2.180886047117692E11,1464823.476731413
438,9.19743732318124,0.0,2.225580240426913E11,1494589.7201868854
439,9.20607004879512,0.0,2.2702620632643597E11,1524348.8990156422
440,9.214532139554803,0.0,2.3149312208048395E11,1554096.6953023686
441,9.222829780978572,0.0,2.3595856309397284E11,1583829.1895650255
442,9.23096949301808,0.0,2.4042269657153186E11,1613549.958228292
443,9.238957768677963,0.0,2.4488588211906787E11,1643265.089005039
444,9.246799900645707,0.0,2.493479999651382E11,1672973.6077479555
445,9.254500369222567,0.0,2.5380861907113608E11,1702670.9631262834
446,9.262064908966847,0.0,2.582681872698773E11,1732360.4397425237
447,9.269498677256632,0.0,2.6272699037621722E11,1762046.3483494578
448,9.276806449246571,0.0,2.671852449476249E11,1791730.2046336043
449,9.283992230297377,0.0,2.7164283853781216E11,1821410.3385237656
450,9.291059907937655,0.0,2.760997068152529E11,1851085.0582722696
451,9.298013159717316,0.0,2.805557699968016E11,1880753.54082778
452,9.304855543386152,0.0,2.850109831335225E11,1910414.802235182
453,9.311590759196056,0.0,2.894655065535101E11,1940071.1493814853
454,9.318222082861919,0.0,2.939193310574424E11,1969723.3640575178
455,9.324752594363877,0.0,2.983724148874038E11,1999370.5588496604
456,9.331185043925462,0.0,3.02824581694078E11,2029010.7227974501
457,9.337522247892483,0.0,3.072757850986988E11,2058643.5740654673
458,9.343766896577472,0.0,3.117259754449481E11,2088268.9152402568
459,9.349922431483774,0.0,3.1617573319107385E11,2117892.6096227383
460,9.355988814554173,0.0,3.206231851089083E11,2147496.866243134
461,9.361964704613642,0.0,3.250654563052108E11,2177051.243314068
462,9.367857889517072,0.0,3.2950651984481006E11,2206600.2260309467
463,9.37367457992303,0.0,3.339494319989745E11,2236169.1243331283
464,9.379417179523541,0.0,3.3839451508439026E11,2265756.9136440544
465,9.385085698554835,0.0,3.428402794471022E11,2295351.2873973586
466,9.387329667665188,0.0,3.4461629741095807E11,2324940.4204927394
467,8.623479155322782,0.0,5.935870971667432E10,359568.09364148567
468,8.661281514180411,0.0,6.475701967125297E10,389545.38160878886
469,8.69604461978866,0.0,7.015360563752003E10,419519.53075015167
470,8.728214490788522,0.0,7.554746632800058E10,449478.5391026398
471,8.758152524912132,0.0,8.09390254823617E10,479422.90865416254
472,8.786157641650846,0.0,8.633027392644484E10,509364.62574521446
473,8.81247825027746,0.0,9.172416285984909E10,539322.2077388075
474,8.83729662961271,0.0,9.711854417813475E10,569285.9018110976
475,8.860765120677558,0.0,1.0251104971987248E11,599243.5002949592
476,8.88302021736264,0.0,1.079010826072765E11,629178.7267156716
477,8.90418781924899,0.0,1.132904827751806E11,659105.9207452603
478,8.924376057033186,0.0,1.18681134090233E11,689025.4650341762
